id,content,cover,audio,date,user_id
1028,![IMG_20200809_204835.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 20:52:38.534756,235
1029,![IMG_20200809_204303.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_204303.jpg_1596977064.jpg)![IMG_20200809_204253.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_204253.jpg_1596977132.jpg),img/JinGui/IMG_20200809_204253.jpg_1596977132.jpg,audio/JinGui/default.mp3,2020-08-09 20:50:01.847060,194
1030,![IMG_20200809_205154.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 20:52:16.071945,118
1031,![IMG_20200809_205310.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 20:54:48.622175,180
1032,![IMG_20200809_205402.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_205402.jpg_1596977675.jpg),img/JinGui/IMG_20200809_205402.jpg_1596977675.jpg,audio/JinGui/default.mp3,2020-08-09 20:56:02.637670,238
1033,![IMG_20200809_210230.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_210230.jpg_1596978214.jpg),img/JinGui/IMG_20200809_210230.jpg_1596978214.jpg,audio/JinGui/default.mp3,2020-08-09 21:04:37.739106,162
1034,![IMG_20200809_210640.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:08:25.015891,183
1035,![IMG_20200809_211023.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_211023.jpg_1596978764.jpg),img/JinGui/IMG_20200809_211023.jpg_1596978764.jpg,audio/JinGui/default.mp3,2020-08-09 21:14:40.477076,223
1036,![IMG_20200809_211734.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_211734.jpg_1596979101.jpg)![IMG_20200809_211746.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_211746.jpg_1596979112.jpg),img/JinGui/IMG_20200809_211746.jpg_1596979112.jpg,audio/JinGui/default.mp3,2020-08-09 21:19:43.395953,214
1037,![IMG_20200809_211317.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_211317.jpg_1596979066.jpg),img/JinGui/IMG_20200809_211317.jpg_1596979066.jpg,audio/JinGui/default.mp3,2020-08-09 21:20:15.787957,136
1038,![IMG_20200809_212336.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:31:09.028901,225
1039,![IMG_20200809_212201.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_212201.jpg_1596979471.jpg),img/JinGui/IMG_20200809_212201.jpg_1596979471.jpg,audio/JinGui/default.mp3,2020-08-09 21:25:24.697730,115
1040,![IMG_20200809_212333.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_212333.jpg_1596979476.jpg),img/JinGui/IMG_20200809_212333.jpg_1596979476.jpg,audio/JinGui/default.mp3,2020-08-09 21:27:18.504297,244
1041,8.9,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:27:41.699824,246
1042,![IMG_20200809_212654.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_212654.jpg_1596979712.jpg),img/JinGui/IMG_20200809_212654.jpg_1596979712.jpg,audio/JinGui/default.mp3,2020-08-09 21:29:45.452859,128
1043,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:31:02.894052,100
1044,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:33:48.973377,219
1045,![IMG_20200809_214352.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_214352.jpg_159698![IMG_20200809_214400.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_214400.jpg_1596980745.jpg)0731.jpg),img/JinGui/IMG_20200809_214400.jpg_1596980745.jpg,audio/JinGui/default.mp3,2020-08-09 21:48:01.692117,186
1046,![IMG20200809214634.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809214634.jpg_1596981119.jpg),img/JinGui/IMG20200809214634.jpg_1596981119.jpg,audio/JinGui/default.mp3,2020-08-09 21:52:03.435424,229
1047,![IMG_20200809_173217.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_173217.jpg_1596981203.jpg)![IMG_20200809_173222.jpg](2),img/JinGui/IMG_20200809_173217.jpg_1596981203.jpg,audio/JinGui/default.mp3,2020-08-09 21:53:36.247413,179
1048,![IMG_20200809_215458.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_215458.jpg_1596981310.jpg),img/JinGui/IMG_20200809_215458.jpg_1596981310.jpg,audio/JinGui/default.mp3,2020-08-09 21:55:15.689679,165
1049,![IMG_20200809_215316.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 21:56:07.801898,201
1050,![IMG20200809220157.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809220157.jpg_1596981826.jpg),img/JinGui/IMG20200809220157.jpg_1596981826.jpg,audio/JinGui/default.mp3,2020-08-09 22:05:37.238803,198
1051,![IMG_20200809_220701.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:10:00.287584,111
1052,![IMG_20200809_220345.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_220345.jpg_1596981991.jpg),img/JinGui/IMG_20200809_220345.jpg_1596981991.jpg,audio/JinGui/default.mp3,2020-08-09 22:10:00.496443,155
1053,![IMG_20200809_220848_1.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:10:57.553062,114
1054,![IMG_20200809_221215.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_221215.jpg_1596982361.jpg),img/JinGui/IMG_20200809_221215.jpg_1596982361.jpg,audio/JinGui/default.mp3,2020-08-09 22:14:33.790811,192
1055,![IMG20200809220926.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809220926.jpg_1596982218.jpg),img/JinGui/IMG20200809220926.jpg_1596982218.jpg,audio/JinGui/default.mp3,2020-08-09 22:14:12.591997,190
1056,![IMG_8372.JPG](https://hnucmwall.top/media/img/JinGui/IMG_8372.JPG_1596982558.jpg),img/JinGui/IMG_8372.JPG_1596982558.jpg,audio/JinGui/default.mp3,2020-08-09 22:16:05.839853,159
1057,![B8DE1B4D7B944D1093327165972DE32B.jpeg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:26:35.405713,226
1058,![IMG_20200808_220937.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:25:48.731314,4
1059,![IMG_20200809_222358.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_222358.jpg_1596983122.jpg)![IMG_20200809_222334.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_222334.jpg_1596983132.jpg),img/JinGui/IMG_20200809_222334.jpg_1596983132.jpg,audio/JinGui/default.mp3,2020-08-09 22:28:59.394475,182
1060,![IMG_20200809_222752.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_222752.jpg_1596983316.jpg),img/JinGui/IMG_20200809_222752.jpg_1596983316.jpg,audio/JinGui/default.mp3,2020-08-09 22:30:47.346403,197
1061,![IMG20200809221740.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809221740.jpg_1596983352.jpg),img/JinGui/IMG20200809221740.jpg_1596983352.jpg,audio/JinGui/default.mp3,2020-08-09 22:31:19.983340,129
1062,![IMG20200809222746.jpg](2),img/JinGui/IMG20200809222746.jpg_1596983296.jpg,audio/JinGui/default.mp3,2020-08-09 22:30:35.272193,259
1063,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:30:48.812349,178
1064,![IMG_20200809_223520.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_223520.jpg_1596983779.jpg),img/JinGui/IMG_20200809_223520.jpg_1596983779.jpg,audio/JinGui/default.mp3,2020-08-09 22:37:25.941257,220
1065,![IMG_0535.jpg](https://hnucmwall.top/media/img/JinGui/IMG_0535.jpg_1596983977.jpg)![IMG_0536.jpg](https://hnucmwall.top/media/img/JinGui/IMG_0536.jpg_1596983986.jpg),img/JinGui/IMG_0536.jpg_1596983986.jpg,audio/JinGui/default.mp3,2020-08-09 22:41:46.529170,176
1066,![1596984815866.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 22:54:58.947732,242
1067,![IMG_20200809_225833.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_225833.jpg_1596985146.jpg),img/JinGui/IMG_20200809_225833.jpg_1596985146.jpg,audio/JinGui/default.mp3,2020-08-09 23:00:44.201747,228
1068,![IMG_20200809_230023.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_230023.jpg_1596985288.jpg),img/JinGui/IMG_20200809_230023.jpg_1596985288.jpg,audio/JinGui/default.mp3,2020-08-09 23:01:29.471063,211
1069,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:14:40.870431,166
1070,![IMG_20200809_231444.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_231444.jpg_1596986105.jpg)![IMG_20200809_231439.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_231439.jpg_1596986239.jpg),img/JinGui/IMG_20200809_231439.jpg_1596986239.jpg,audio/JinGui/default.mp3,2020-08-09 23:17:23.852757,230
1071,![IMG_20200809_231633.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:19:27.325664,261
1072,![IMG_20200809_231322.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_231322.jpg_1596986148.jpg),img/JinGui/IMG_20200809_231322.jpg_1596986148.jpg,audio/JinGui/default.mp3,2020-08-09 23:19:26.382147,125
1073,元气满满的一天～![IMG_20200809_231927.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_231927.jpg_1596986583.jpg),img/JinGui/IMG_20200809_231927.jpg_1596986583.jpg,audio/JinGui/default.mp3,2020-08-09 23:23:50.648804,207
1074,![IMG20200809231959.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809231959.jpg_1596986583.jpg)![IMG20200809232007.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809232007.jpg_1596986617.jpg),img/JinGui/IMG20200809232007.jpg_1596986617.jpg,audio/JinGui/default.mp3,2020-08-09 23:25:30.855194,204
1075,![IMG_20200809_232127.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_232127.jpg_1596986699.jpg),img/JinGui/IMG_20200809_232127.jpg_1596986699.jpg,audio/JinGui/default.mp3,2020-08-09 23:27:16.342243,267
1076,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:28:06.769287,109
1077,胸痹心中痞，留气结在胸，胸满，胁下逆抢心，枳实薤白桂枝汤主之;人参汤亦主之。\n\n胸痹，胸中气塞，短气，茯苓杏仁甘草汤主之，橘枳姜汤主之。\n\n胸痹缓急者，薏苡附子散主之。\n\n心中痞，诸逆，心悬痛，桂枝生姜枳实汤主之。\n\n心痛彻背，背痛彻心，乌头赤石脂丸主之。\n\n病腹满，发热十日，脉浮而数，饮食如故，厚朴七物汤主之。\n\n腹中寒气，雷鸣切痛，胸胁逆满，呕吐，附子粳米汤主之一\n\n按之心下满痛者，此为实也，当下之，宜大柴胡汤。\n心胸中大寒痛，呕不能饮食，腹中寒，上冲皮起， 出见有头足，上下痛而不可 触近，大建中汤主之。,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:30:50.052702,257
1078,![IMG_20200809_233436.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_233436.jpg_1596987340.jpg)![IMG_20200809_233430.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_233430.jpg_1596987506.jpg),img/JinGui/IMG_20200809_233430.jpg_1596987506.jpg,audio/JinGui/default.mp3,2020-08-09 23:38:36.437136,143
1079,![IMG_20200809_233551.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_233551.jpg_1596987385.jpg),img/JinGui/IMG_20200809_233551.jpg_1596987385.jpg,audio/JinGui/default.mp3,2020-08-09 23:37:45.762252,210
1080,![IMG_20200809_233437.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_233437.jpg_1596987442.jpg),img/JinGui/IMG_20200809_233437.jpg_1596987442.jpg,audio/JinGui/default.mp3,2020-08-09 23:38:46.805816,120
1081,![Screenshot_20200809_233907.jpg](https://hnucmwall.top/media/img/JinGui/Screenshot_20200809_233907.jpg_1596987577.jpg),img/JinGui/Screenshot_20200809_233907.jpg_1596987577.jpg,audio/JinGui/default.mp3,2020-08-09 23:41:12.637503,193
1082,![IMG_20200802_112846.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:50:42.875021,250
1083,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:49:44.681987,121
1084,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:55:12.926386,139
1085,![IMG_20200809_234649.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-09 23:56:50.572367,172
1086,![IMG_20200809_235351.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200809_235351.jpg_1596988496.jpg),img/JinGui/IMG_20200809_235351.jpg_1596988496.jpg,audio/JinGui/default.mp3,2020-08-09 23:56:00.531158,133
1087,![IMG20200809235700.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200809235700.jpg_1596988676.jpg),img/JinGui/IMG20200809235700.jpg_1596988676.jpg,audio/JinGui/default.mp3,2020-08-09 23:59:16.571216,217
1088,![IMG_20200810_081537.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_081537.jpg_1597018556.![IMG_20200810_081542.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_081542.jpg_1597018566.jpg)jpg),img/JinGui/IMG_20200810_081542.jpg_1597018566.jpg,audio/JinGui/default.mp3,2020-08-10 08:18:01.738430,253
1089,![IMG20200810084708.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 08:49:37.799760,122
1090,![IMG_20200810_085029.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_085029.jpg_1597020668.jpg),img/JinGui/IMG_20200810_085029.jpg_1597020668.jpg,audio/JinGui/default.mp3,2020-08-10 08:54:36.934502,147
1091,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 09:00:51.188369,187
1092,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 09:56:00.515559,213
1093,![IMG_20200810_095521.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_095521.jpg_1597024537.jpg),img/JinGui/IMG_20200810_095521.jpg_1597024537.jpg,audio/JinGui/default.mp3,2020-08-10 09:56:54.535077,212
1094,![IMG_20200810_100529.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 10:10:10.527693,163
1095,![IMG_20200810_104333.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_104333.jpg_1597027461.jpg)![IMG_20200810_104340.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_104340.jpg_1597027534.jpg),img/JinGui/IMG_20200810_104340.jpg_1597027534.jpg,audio/JinGui/default.mp3,2020-08-10 10:51:24.888806,262
1096,![IMG_20200810_104904.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_104904.jpg_1597028192.jpg),img/JinGui/IMG_20200810_104904.jpg_1597028192.jpg,audio/JinGui/default.mp3,2020-08-10 10:57:58.727017,238
1097,![IMG20200810105937.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810105937.jpg_1597028401.jpg),img/JinGui/IMG20200810105937.jpg_1597028401.jpg,audio/JinGui/default.mp3,2020-08-10 11:03:04.481348,119
1098,![IMG_20200810_111518.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_111518.jpg_1597029341.jpg),img/JinGui/IMG_20200810_111518.jpg_1597029341.jpg,audio/JinGui/default.mp3,2020-08-10 11:17:53.343824,111
1099,![IMG_20200810_113411.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_113411.jpg_1597030496.jpg),img/JinGui/IMG_20200810_113411.jpg_1597030496.jpg,audio/JinGui/default.mp3,2020-08-10 11:36:47.005609,121
1100,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 11:35:59.832515,237
1101,![IMG_20200810_113225.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_113225.jpg_1597031247.jpg),img/JinGui/IMG_20200810_113225.jpg_1597031247.jpg,audio/JinGui/default.mp3,2020-08-10 12:15:09.766905,103
1102,![IMG_20200810_125705.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_125705.jpg_1597035438.jpg),img/JinGui/IMG_20200810_125705.jpg_1597035438.jpg,audio/JinGui/default.mp3,2020-08-10 12:58:31.739470,220
1103,![yJbhW9TfYKMALdALAEBNQr2K.jpg](https://hnucmwall.top/media/img/JinGui/yJbhW9TfYKMALdALAEBNQr2K.jpg_1597035659.jpg),img/JinGui/yJbhW9TfYKMALdALAEBNQr2K.jpg_1597035659.jpg,audio/JinGui/default.mp3,2020-08-10 13:02:15.937877,167
1104,![IMG_0540.JPG](https://hnucmwall.top/media/img/JinGui/IMG_0540.JPG_1597036745.jpg),img/JinGui/IMG_0540.JPG_1597036745.jpg,audio/JinGui/default.mp3,2020-08-10 13:21:03.477395,176
1105,![IMG_20200810_135852.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_135852.jpg_1597039170.jpg),img/JinGui/IMG_20200810_135852.jpg_1597039170.jpg,audio/JinGui/default.mp3,2020-08-10 14:00:26.229769,102
1106,![IMG_20200810_145105.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_145105.jpg_1597042338.jpg),img/JinGui/IMG_20200810_145105.jpg_1597042338.jpg,audio/JinGui/default.mp3,2020-08-10 14:54:26.065536,197
1107,![IMG_20200810_162657.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_162657.jpg_1597048040.jpg),img/JinGui/IMG_20200810_162657.jpg_1597048040.jpg,audio/JinGui/default.mp3,2020-08-10 16:28:29.186474,202
1108,![mmexport1597047990734.jpg](https://hnucmwall.top/media/img/JinGui/mmexport1597047990734.jpg_1597048244.jpg),img/JinGui/mmexport1597047990734.jpg_1597048244.jpg,audio/JinGui/default.mp3,2020-08-10 16:30:45.948497,206
1109,![IMG_20200810_161030.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 16:31:47.816965,20
1110,![IMG_20200810_164537.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 16:45:55.570667,118
1111,![IMG_20200810_173611.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 17:37:21.836381,38
1112,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 17:49:24.652138,156
1113,![IMG_8412.JPG](https://hnucmwall.top/media/img/JinGui/IMG_8412.JPG_1597053512.jpg),img/JinGui/IMG_8412.JPG_1597053512.jpg,audio/JinGui/default.mp3,2020-08-10 18:01:00.551674,159
1114,![IMG_20200810_180856.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 18:09:32.094659,239
1115,![IMG_20200810_130908.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 18:43:39.621617,225
1116,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 18:50:35.242179,195
1117,![IMG20200810185430.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810185430.jpg_1597056885.jpg),img/JinGui/IMG20200810185430.jpg_1597056885.jpg,audio/JinGui/default.mp3,2020-08-10 19:00:09.143984,145
1118,![IMG_20200810_185640.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_185640.jpg_1597057037.jpg),img/JinGui/IMG_20200810_185640.jpg_1597057037.jpg,audio/JinGui/default.mp3,2020-08-10 18:59:37.177869,174
1119,![IMG_20200810_191343.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_191343.jpg_1597058098.jpg)![IMG_20200810_191348.jpg](2),img/JinGui/IMG_20200810_191343.jpg_1597058098.jpg,audio/JinGui/default.mp3,2020-08-10 19:16:45.261931,192
1120,![IMG_20200810_193241.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_193241.jpg_1597059183.jpg),img/JinGui/IMG_20200810_193241.jpg_1597059183.jpg,audio/JinGui/default.mp3,2020-08-10 19:35:30.572621,207
1121,![IMG_20200810_195702.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_195702.jpg_1597060707.jpg),img/JinGui/IMG_20200810_195702.jpg_1597060707.jpg,audio/JinGui/default.mp3,2020-08-10 19:59:25.463504,224
1122,![IMG20200810202105.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 20:21:55.908299,203
1123,```![IMG_20200810_202311.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_202311.jpg_1597062290.jpg)language\n\n```\n,img/JinGui/IMG_20200810_202311.jpg_1597062290.jpg,audio/JinGui/default.mp3,2020-08-10 20:26:24.920168,201
1124,![IMG_20200810_202703.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_202703.jpg_1597062449.jpg),img/JinGui/IMG_20200810_202703.jpg_1597062449.jpg,audio/JinGui/default.mp3,2020-08-10 20:28:59.082646,215
1125,![IMG_20200810_203601.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 20:42:19.577460,216
1126,![IMG_20200810_204224.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_204224.jpg_1597063372.jpg),img/JinGui/IMG_20200810_204224.jpg_1597063372.jpg,audio/JinGui/default.mp3,2020-08-10 20:44:45.031707,236
1127,![IMG_20200810_204431.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 20:48:14.865762,223
1128,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:03:40.464946,219
1129,![IMG_20200810_210417.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_210417.jpg_1597064668.jpg),img/JinGui/IMG_20200810_210417.jpg_1597064668.jpg,audio/JinGui/default.mp3,2020-08-10 21:05:41.267293,250
1130,胁下偏痛，发热，其脉紧弦，此寒也，以温药下之，宜大黄附子汤。\n\n腹痛，脉弦而紧，弦则卫气不行，即恶寒，紧则不欲食，邪弦者，大鸟头煎主之。\n\n寒疝腹中痛，及胁痛里急者，当归生姜羊肉汤主之。\n\n寒疝腹中痛，逆冷，手足不仁，若身疼痛，灸刺诸药不能治，抵当乌头桂枝汤主之。\n\n肝着，其人常欲蹈其胸上，先未苦时，但欲饮热，旋覆花汤主之。\n\n肾著之病，其人身体重，腰中冷，如坐水中，形如水状，反不渴，小便自利，饮食如故，病属下焦，身劳汗出，衣(一作表)一里冷湿，久久得之，腰以下冷痛，腹重如带五千钱，甘姜苓术汤主之,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:06:43.561358,257
1131,![IMG_20200810_211620.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_211620.jpg_1597065410.jpg),img/JinGui/IMG_20200810_211620.jpg_1597065410.jpg,audio/JinGui/default.mp3,2020-08-10 21:18:07.214010,180
1132,8·10,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:18:56.741935,246
1133,![IMG_20200804_215229.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200804_215229.jpg_1597065808.jpg),img/JinGui/IMG_20200804_215229.jpg_1597065808.jpg,audio/JinGui/default.mp3,2020-08-10 21:24:24.690724,193
1134,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:25:23.232269,100
1135,![IMG_20200810_212250.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_212250.jpg_1597065947.jpg),img/JinGui/IMG_20200810_212250.jpg_1597065947.jpg,audio/JinGui/default.mp3,2020-08-10 21:27:34.835848,165
1136,![IMG_20200810_212547.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:28:03.152672,4
1137,元气满满的一天～,img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:29:16.709403,188
1138,![IMG_20200810_212904.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_212904.jpg_1597066346.jpg)![IMG_20200810_212908.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_212908.jpg_1597066362.jpg),img/JinGui/IMG_20200810_212908.jpg_1597066362.jpg,audio/JinGui/default.mp3,2020-08-10 21:34:00.316935,162
1139,![IMG_20200810_213413.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_213413.jpg_1597066494.jpg),img/JinGui/IMG_20200810_213413.jpg_1597066494.jpg,audio/JinGui/default.mp3,2020-08-10 21:37:40.140042,222
1140,![IMG_20200810_213654.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:39:38.256623,142
1141,![IMG_20200810_213833.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_213833.jpg_1597066727.jpg),img/JinGui/IMG_20200810_213833.jpg_1597066727.jpg,audio/JinGui/default.mp3,2020-08-10 21:38:56.878358,248
1142,![IMG_20200810_214528.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_214528.jpg_1597067149.jpg),img/JinGui/IMG_20200810_214528.jpg_1597067149.jpg,audio/JinGui/default.mp3,2020-08-10 21:47:09.259442,128
1143,![IMG20200810214648.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810214648.jpg_1597067244.jpg),img/JinGui/IMG20200810214648.jpg_1597067244.jpg,audio/JinGui/default.mp3,2020-08-10 21:49:00.810593,204
1144,![IMG_20200810_214735.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_214735.jpg_1597067327.jpg),img/JinGui/IMG_20200810_214735.jpg_1597067327.jpg,audio/JinGui/default.mp3,2020-08-10 21:56:08.940962,244
1145,![IMG_20200810_214912.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:51:40.612295,183
1146,![IMG_20200810_214941.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:51:20.677151,148
1147,![MVIMG_20200810_214815.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:55:28.685215,117
1148,![pt2020_08_10_21_55_42.jpg](1),img/JinGui/default.png,audio/JinGui/default.mp3,2020-08-10 21:58:00.467238,232
1149,![IMG20200810215127.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810215127.jpg_1597067780.jpg),img/JinGui/IMG20200810215127.jpg_1597067780.jpg,audio/JinGui/default.mp3,2020-08-10 21:56:26.862425,229
1150,![IMG20200810215432.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810215432.jpg_1597067704.jpg),img/JinGui/IMG20200810215432.jpg_1597067704.jpg,audio/JinGui/default.mp3,2020-08-10 21:57:51.141632,259
1151,![IMG_20200810_214528.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_214528.jpg_1597067559.jpg),img/JinGui/IMG_20200810_214528.jpg_1597067559.jpg,audio/JinGui/default.mp3,2020-08-10 21:59:02.804015,194
1152,![IMG_20200810_185534.jpg](https://hnucmwall.top/media/img/JinGui/IMG_20200810_185534.jpg_1597068142.jpg),img/JinGui/IMG_20200810_185534.jpg_1597068142.jpg,audio/JinGui/default.mp3,2020-08-10 22:09:52.017711,136
1153,![IMG20200810221238.jpg](https://hnucmwall.top/media/img/JinGui/IMG20200810221238.jpg_1597068839.jpg),img/JinGui/IMG20200810221238.jpg_1597068839.jpg,audio/JinGui/default.mp3,2020-08-10 22:15:44.540221,198
